TICKER;DATE;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE;NOMINAL
ZAR;2017-08-17;;;;44.9628;;;10
AMD;2017-08-18;;;;12.3874;;;100
AUD;2017-08-18;;;;47.1267;;;1
AZN;2017-08-18;;;;34.836;;;1
BGN;2017-08-18;;;;35.5615;;;1
BRL;2017-08-18;;;;18.7919;;;1
BYN;2017-08-18;;;;30.6038;;;1
CAD;2017-08-18;;;;46.9708;;;1
CHF;2017-08-18;;;;61.3661;;;1
CNY;2017-08-18;;;;88.7878;;;10
CZK;2017-08-18;;;;26.7146;;;10
DKK;2017-08-18;;;;93.525;;;10
EUR;2017-08-18;;;;69.6531;;;1
GBP;2017-08-18;;;;76.3542;;;1
HKD;2017-08-18;;;;75.7331;;;10
HUF;2017-08-18;;;;22.8681;;;100
INR;2017-08-18;;;;92.3313;;;100
JPY;2017-08-18;;;;53.8431;;;100
KGS;2017-08-18;;;;85.7687;;;100
KRW;2017-08-18;;;;52.0552;;;1000
KZT;2017-08-18;;;;17.8067;;;100
MDL;2017-08-18;;;;33.1648;;;10
NOK;2017-08-18;;;;74.8689;;;10
PLN;2017-08-18;;;;16.3351;;;1
RON;2017-08-18;;;;15.1773;;;1
SEK;2017-08-18;;;;73.2998;;;10
SGD;2017-08-18;;;;43.4281;;;1
TJS;2017-08-18;;;;67.2138;;;10
TMT;2017-08-18;;;;16.9525;;;1
TRY;2017-08-18;;;;16.8211;;;1
UAH;2017-08-18;;;;23.2349;;;10
USD;2017-08-18;;;;59.249;;;1
UZS;2017-08-18;;;;14.2616;;;1000
XDR;2017-08-18;;;;83.233;;;1
ZAR;2017-08-18;;;;44.9803;;;10
AMD;2017-08-19;;;;12.4048;;;100
AUD;2017-08-19;;;;47.0319;;;1
AZN;2017-08-19;;;;35.2083;;;1
BGN;2017-08-19;;;;35.6139;;;1
BRL;2017-08-19;;;;18.697;;;1
BYN;2017-08-19;;;;30.6222;;;1
CAD;2017-08-19;;;;46.9444;;;1
CHF;2017-08-19;;;;61.7381;;;1
CNY;2017-08-19;;;;88.876;;;10
CZK;2017-08-19;;;;26.7068;;;10
DKK;2017-08-19;;;;93.6932;;;10
EUR;2017-08-19;;;;69.7197;;;1
GBP;2017-08-19;;;;76.4988;;;1
HKD;2017-08-19;;;;75.8755;;;10
HUF;2017-08-19;;;;22.9247;;;100
INR;2017-08-19;;;;92.5602;;;100
JPY;2017-08-19;;;;54.4174;;;100
KGS;2017-08-19;;;;85.9933;;;100
KRW;2017-08-19;;;;52.0229;;;1000
KZT;2017-08-19;;;;17.8294;;;100
