TICKER;DATE;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE;NOMINAL
SGD;2017-05-26;;;;40.5102;;;1
TJS;2017-05-26;;;;63.6076;;;10
TMT;2017-05-26;;;;16.0452;;;1
TRY;2017-05-26;;;;15.7505;;;1
UAH;2017-05-26;;;;21.3275;;;10
USD;2017-05-26;;;;56.0701;;;1
UZS;2017-05-26;;;;14.6763;;;1000
XDR;2017-05-26;;;;77.4334;;;1
ZAR;2017-05-26;;;;43.5411;;;10
AMD;2017-05-27;;;;11.7264;;;100
AUD;2017-05-27;;;;42.2208;;;1
AZN;2017-05-27;;;;33.5834;;;1
BGN;2017-05-27;;;;32.5753;;;1
BRL;2017-05-27;;;;17.3301;;;1
BYN;2017-05-27;;;;30.555;;;1
CAD;2017-05-27;;;;42.1539;;;1
CHF;2017-05-27;;;;58.4752;;;1
CNY;2017-05-27;;;;82.7202;;;10
CZK;2017-05-27;;;;24.1033;;;10
DKK;2017-05-27;;;;85.6229;;;10
EUR;2017-05-27;;;;63.6689;;;1
GBP;2017-05-27;;;;73.0677;;;1
HKD;2017-05-27;;;;72.8276;;;10
HUF;2017-05-27;;;;20.7434;;;100
INR;2017-05-27;;;;87.9597;;;100
JPY;2017-05-27;;;;51.0832;;;100
KGS;2017-05-27;;;;83.4954;;;100
KRW;2017-05-27;;;;50.7187;;;1000
KZT;2017-05-27;;;;18.2275;;;100
MDL;2017-05-27;;;;31.1311;;;10
NOK;2017-05-27;;;;67.6714;;;10
PLN;2017-05-27;;;;15.2566;;;1
RON;2017-05-27;;;;13.9886;;;1
SEK;2017-05-27;;;;65.4157;;;10
SGD;2017-05-27;;;;41.0146;;;1
TJS;2017-05-27;;;;64.4588;;;10
TMT;2017-05-27;;;;16.2346;;;1
TRY;2017-05-27;;;;15.8816;;;1
UAH;2017-05-27;;;;21.5454;;;10
USD;2017-05-27;;;;56.756;;;1
UZS;2017-05-27;;;;14.8558;;;1000
XDR;2017-05-27;;;;78.4646;;;1
ZAR;2017-05-27;;;;43.844;;;10
AMD;2017-05-30;;;;11.7681;;;100
AUD;2017-05-30;;;;42.187;;;1
AZN;2017-05-30;;;;33.32;;;1
BGN;2017-05-30;;;;32.4246;;;1
BRL;2017-05-30;;;;17.3954;;;1
BYN;2017-05-30;;;;30.4732;;;1
CAD;2017-05-30;;;;42.1452;;;1
CHF;2017-05-30;;;;58.2304;;;1
CNY;2017-05-30;;;;82.7216;;;10
CZK;2017-05-30;;;;23.9746;;;10
DKK;2017-05-30;;;;85.2291;;;10
EUR;2017-05-30;;;;63.3684;;;1
GBP;2017-05-30;;;;72.7937;;;1
HKD;2017-05-30;;;;72.7609;;;10
HUF;2017-05-30;;;;20.5977;;;100
INR;2017-05-30;;;;87.8485;;;100
JPY;2017-05-30;;;;50.9278;;;100
KGS;2017-05-30;;;;83.3612;;;100
KRW;2017-05-30;;;;50.5586;;;1000
KZT;2017-05-30;;;;18.2566;;;100
MDL;2017-05-30;;;;31.1682;;;10
NOK;2017-05-30;;;;67.5343;;;10
PLN;2017-05-30;;;;15.1572;;;1
RON;2017-05-30;;;;13.9;;;1
SEK;2017-05-30;;;;65.2761;;;10
SGD;2017-05-30;;;;40.9463;;;1
TJS;2017-05-30;;;;64.5907;;;10
TMT;2017-05-30;;;;16.2216;;;1
TRY;2017-05-30;;;;15.8379;;;1
UAH;2017-05-30;;;;21.4691;;;10
USD;2017-05-30;;;;56.7106;;;1
UZS;2017-05-30;;;;14.8457;;;1000
XDR;2017-05-30;;;;78.4608;;;1
ZAR;2017-05-30;;;;43.8082;;;10
AMD;2017-05-31;;;;11.7377;;;100
AUD;2017-05-31;;;;42.0994;;;1
AZN;2017-05-31;;;;33.2061;;;1
BGN;2017-05-31;;;;32.2015;;;1
BRL;2017-05-31;;;;17.354;;;1
BYN;2017-05-31;;;;30.312;;;1
CAD;2017-05-31;;;;41.9482;;;1
CHF;2017-05-31;;;;57.8591;;;1
CNY;2017-05-31;;;;82.4389;;;10
CZK;2017-05-31;;;;23.7446;;;10
DKK;2017-05-31;;;;84.6516;;;10
EUR;2017-05-31;;;;62.9484;;;1
GBP;2017-05-31;;;;72.6636;;;1
HKD;2017-05-31;;;;72.5216;;;10
HUF;2017-05-31;;;;20.4238;;;100
INR;2017-05-31;;;;87.4535;;;100
JPY;2017-05-31;;;;50.9229;;;100
KGS;2017-05-31;;;;83.0275;;;100
KRW;2017-05-31;;;;50.2108;;;1000
KZT;2017-05-31;;;;18.158;;;100
MDL;2017-05-31;;;;31.0447;;;10
NOK;2017-05-31;;;;67.0377;;;10
PLN;2017-05-31;;;;15.0527;;;1
RON;2017-05-31;;;;13.7937;;;1
SEK;2017-05-31;;;;64.5545;;;10
SGD;2017-05-31;;;;40.7358;;;1
TJS;2017-05-31;;;;64.1144;;;10
TMT;2017-05-31;;;;16.1684;;;1
TRY;2017-05-31;;;;15.8124;;;1
UAH;2017-05-31;;;;21.4322;;;10
USD;2017-05-31;;;;56.5168;;;1
UZS;2017-05-31;;;;14.5793;;;1000
XDR;2017-05-31;;;;78.1927;;;1
ZAR;2017-05-31;;;;43.4484;;;10
AMD;2017-06-01;;;;11.7123;;;100
AUD;2017-06-01;;;;42.2436;;;1
AZN;2017-06-01;;;;33.3065;;;1
BGN;2017-06-01;;;;32.4003;;;1
BRL;2017-06-01;;;;17.4006;;;1
BYN;2017-06-01;;;;30.3548;;;1
CAD;2017-06-01;;;;42.1626;;;1
CHF;2017-06-01;;;;58.159;;;1
CNY;2017-06-01;;;;83.1038;;;10
CZK;2017-06-01;;;;23.9745;;;10
DKK;2017-06-01;;;;85.1971;;;10
EUR;2017-06-01;;;;63.4107;;;1
GBP;2017-06-01;;;;72.5771;;;1
HKD;2017-06-01;;;;72.7931;;;10
HUF;2017-06-01;;;;20.5811;;;100
INR;2017-06-01;;;;87.8333;;;100
JPY;2017-06-01;;;;51.1367;;;100
KGS;2017-06-01;;;;83.2417;;;100
KRW;2017-06-01;;;;50.6587;;;1000
KZT;2017-06-01;;;;18.1531;;;100
MDL;2017-06-01;;;;31.0872;;;10
NOK;2017-06-01;;;;67.1415;;;10
PLN;2017-06-01;;;;15.1908;;;1
RON;2017-06-01;;;;13.8645;;;1
SEK;2017-06-01;;;;64.9662;;;10
SGD;2017-06-01;;;;40.9741;;;1
TJS;2017-06-01;;;;64.3081;;;10
TMT;2017-06-01;;;;16.1761;;;1
TRY;2017-06-01;;;;16.0139;;;1
UAH;2017-06-01;;;;21.5481;;;10
USD;2017-06-01;;;;56.6876;;;1
UZS;2017-06-01;;;;14.7397;;;1000
XDR;2017-06-01;;;;78.2623;;;1
ZAR;2017-06-01;;;;43.2895;;;10
AMD;2017-06-02;;;;11.7419;;;100
AUD;2017-06-02;;;;41.8941;;;1
AZN;2017-06-02;;;;33.2182;;;1
BGN;2017-06-02;;;;32.4573;;;1
BRL;2017-06-02;;;;17.5223;;;1
BYN;2017-06-02;;;;30.3393;;;1
CAD;2017-06-02;;;;41.9354;;;1
CHF;2017-06-02;;;;58.2799;;;1
CNY;2017-06-02;;;;83.0747;;;10
CZK;2017-06-02;;;;24.0676;;;10
DKK;2017-06-02;;;;85.3458;;;10
EUR;2017-06-02;;;;63.531;;;1
GBP;2017-06-02;;;;72.7974;;;1
HKD;2017-06-02;;;;72.5591;;;10
HUF;2017-06-02;;;;20.6374;;;100
INR;2017-06-02;;;;87.6819;;;100
JPY;2017-06-02;;;;50.8749;;;100
KGS;2017-06-02;;;;82.9601;;;100
KRW;2017-06-02;;;;50.3873;;;1000
KZT;2017-06-02;;;;18.1047;;;100
MDL;2017-06-02;;;;30.9963;;;10
NOK;2017-06-02;;;;67.1122;;;10
PLN;2017-06-02;;;;15.1827;;;1
RON;2017-06-02;;;;13.9066;;;1
SEK;2017-06-02;;;;65.0078;;;10
SGD;2017-06-02;;;;40.8182;;;1
TJS;2017-06-02;;;;64.1158;;;10
TMT;2017-06-02;;;;16.1743;;;1
TRY;2017-06-02;;;;16.0008;;;1
UAH;2017-06-02;;;;21.5216;;;10
USD;2017-06-02;;;;56.5373;;;1
UZS;2017-06-02;;;;14.6991;;;1000
XDR;2017-06-02;;;;78.2657;;;1
ZAR;2017-06-02;;;;43.3103;;;10
AMD;2017-06-03;;;;11.7487;;;100
AUD;2017-06-03;;;;41.8241;;;1
AZN;2017-06-03;;;;33.3045;;;1
BGN;2017-06-03;;;;32.5323;;;1
BRL;2017-06-03;;;;17.4391;;;1
BYN;2017-06-03;;;;30.3386;;;1
CAD;2017-06-03;;;;41.873;;;1
CHF;2017-06-03;;;;58.3987;;;1
CNY;2017-06-03;;;;83.1672;;;10
CZK;2017-06-03;;;;24.1723;;;10
DKK;2017-06-03;;;;85.5442;;;10
EUR;2017-06-03;;;;63.6092;;;1
GBP;2017-06-03;;;;72.9456;;;1
HKD;2017-06-03;;;;72.7501;;;10
HUF;2017-06-03;;;;20.6546;;;100
INR;2017-06-03;;;;87.9014;;;100
JPY;2017-06-03;;;;50.8295;;;100
KGS;2017-06-03;;;;83.1196;;;100
KRW;2017-06-03;;;;50.4967;;;1000
KZT;2017-06-03;;;;18.0594;;;100
MDL;2017-06-03;;;;31.147;;;10
NOK;2017-06-03;;;;66.9686;;;10
PLN;2017-06-03;;;;15.1916;;;1
RON;2017-06-03;;;;13.9367;;;1
SEK;2017-06-03;;;;65.279;;;10
SGD;2017-06-03;;;;40.9031;;;1
TJS;2017-06-03;;;;64.3081;;;10
TMT;2017-06-03;;;;16.2219;;;1
TRY;2017-06-03;;;;16.0388;;;1
UAH;2017-06-03;;;;21.5809;;;10
USD;2017-06-03;;;;56.6876;;;1
UZS;2017-06-03;;;;14.7386;;;1000
XDR;2017-06-03;;;;78.4999;;;1
ZAR;2017-06-03;;;;43.8047;;;10
AMD;2017-06-06;;;;11.7337;;;100
AUD;2017-06-06;;;;42.3029;;;1
AZN;2017-06-06;;;;33.262;;;1
BGN;2017-06-06;;;;32.6087;;;1
BRL;2017-06-06;;;;17.4394;;;1
BYN;2017-06-06;;;;30.3485;;;1
CAD;2017-06-06;;;;42.0212;;;1
CHF;2017-06-06;;;;58.7173;;;1
CNY;2017-06-06;;;;83.2442;;;10
CZK;2017-06-06;;;;24.2458;;;10
DKK;2017-06-06;;;;85.7235;;;10
EUR;2017-06-06;;;;63.811;;;1
GBP;2017-06-06;;;;72.9204;;;1
HKD;2017-06-06;;;;72.6609;;;10
HUF;2017-06-06;;;;20.7522;;;100
INR;2017-06-06;;;;88.0006;;;100
JPY;2017-06-06;;;;51.2239;;;100
KGS;2017-06-06;;;;83.0135;;;100
KRW;2017-06-06;;;;50.6418;;;1000
KZT;2017-06-06;;;;18.1027;;;100
MDL;2017-06-06;;;;31.039;;;10
NOK;2017-06-06;;;;67.2469;;;10
PLN;2017-06-06;;;;15.2725;;;1
RON;2017-06-06;;;;13.9811;;;1
SEK;2017-06-06;;;;65.4867;;;10
SGD;2017-06-06;;;;41.0225;;;1
TJS;2017-06-06;;;;64.226;;;10
TMT;2017-06-06;;;;16.2012;;;1
TRY;2017-06-06;;;;16.1564;;;1
UAH;2017-06-06;;;;21.5431;;;10
USD;2017-06-06;;;;56.6152;;;1
UZS;2017-06-06;;;;14.7198;;;1000
XDR;2017-06-06;;;;78.3164;;;1
ZAR;2017-06-06;;;;44.5389;;;10
AMD;2017-06-07;;;;11.7461;;;100
AUD;2017-06-07;;;;42.3983;;;1
AZN;2017-06-07;;;;33.2969;;;1
BGN;2017-06-07;;;;32.5923;;;1
BRL;2017-06-07;;;;17.1867;;;1
BYN;2017-06-07;;;;30.3479;;;1
CAD;2017-06-07;;;;42.1185;;;1
CHF;2017-06-07;;;;58.7607;;;1
CNY;2017-06-07;;;;83.3893;;;10
CZK;2017-06-07;;;;24.2215;;;10
DKK;2017-06-07;;;;85.7097;;;10
EUR;2017-06-07;;;;63.7817;;;1
GBP;2017-06-07;;;;73.2237;;;1
HKD;2017-06-07;;;;72.7205;;;10
HUF;2017-06-07;;;;20.7296;;;100
INR;2017-06-07;;;;87.9837;;;100
JPY;2017-06-07;;;;51.6893;;;100
KGS;2017-06-07;;;;83.1007;;;100
KRW;2017-06-07;;;;50.6406;;;1000
KZT;2017-06-07;;;;18.1069;;;100
MDL;2017-06-07;;;;31.0844;;;10
NOK;2017-06-07;;;;67.0326;;;10
PLN;2017-06-07;;;;15.2159;;;1
RON;2017-06-07;;;;13.9779;;;1
SEK;2017-06-07;;;;65.4684;;;10
SGD;2017-06-07;;;;41.0448;;;1
TJS;2017-06-07;;;;64.4031;;;10
TMT;2017-06-07;;;;16.2159;;;1
TRY;2017-06-07;;;;16.0211;;;1
UAH;2017-06-07;;;;21.5986;;;10
USD;2017-06-07;;;;56.6747;;;1
UZS;2017-06-07;;;;14.6333;;;1000
XDR;2017-06-07;;;;78.5353;;;1
ZAR;2017-06-07;;;;44.3891;;;10
AMD;2017-06-08;;;;11.6917;;;100
AUD;2017-06-08;;;;42.7408;;;1
AZN;2017-06-08;;;;33.5614;;;1
BGN;2017-06-08;;;;32.5591;;;1
BRL;2017-06-08;;;;17.2655;;;1
BYN;2017-06-08;;;;30.3127;;;1
CAD;2017-06-08;;;;42.0915;;;1
CHF;2017-06-08;;;;58.6949;;;1
CNY;2017-06-08;;;;83.2908;;;10
CZK;2017-06-08;;;;24.1854;;;10
DKK;2017-06-08;;;;85.6249;;;10
EUR;2017-06-08;;;;63.7179;;;1
GBP;2017-06-08;;;;72.9587;;;1
HKD;2017-06-08;;;;72.6015;;;10
HUF;2017-06-08;;;;20.6585;;;100
INR;2017-06-08;;;;87.8624;;;100
JPY;2017-06-08;;;;51.8227;;;100
KGS;2017-06-08;;;;82.9733;;;100
KRW;2017-06-08;;;;50.3486;;;1000
KZT;2017-06-08;;;;18.0916;;;100
MDL;2017-06-08;;;;31.0794;;;10
NOK;2017-06-08;;;;66.8231;;;10
PLN;2017-06-08;;;;15.1954;;;1
RON;2017-06-08;;;;13.9444;;;1
SEK;2017-06-08;;;;65.1198;;;10
SGD;2017-06-08;;;;40.9789;;;1
TJS;2017-06-08;;;;64.3043;;;10
TMT;2017-06-08;;;;16.1911;;;1
TRY;2017-06-08;;;;16.0843;;;1
UAH;2017-06-08;;;;21.5902;;;10
USD;2017-06-08;;;;56.5878;;;1
UZS;2017-06-08;;;;14.6108;;;1000
XDR;2017-06-08;;;;78.5195;;;1
ZAR;2017-06-08;;;;44.0663;;;10
AMD;2017-06-09;;;;11.8105;;;100
AUD;2017-06-09;;;;43.0185;;;1
AZN;2017-06-09;;;;33.4777;;;1
BGN;2017-06-09;;;;32.7787;;;1
BRL;2017-06-09;;;;17.4338;;;1
BYN;2017-06-09;;;;30.433;;;1
CAD;2017-06-09;;;;42.171;;;1
CHF;2017-06-09;;;;59.0158;;;1
CNY;2017-06-09;;;;83.8802;;;10
CZK;2017-06-09;;;;24.393;;;10
DKK;2017-06-09;;;;86.2035;;;10
EUR;2017-06-09;;;;64.1488;;;1
GBP;2017-06-09;;;;73.8991;;;1
HKD;2017-06-09;;;;73.0914;;;10
HUF;2017-06-09;;;;20.7931;;;100
INR;2017-06-09;;;;88.5284;;;100
JPY;2017-06-09;;;;51.8948;;;100
KGS;2017-06-09;;;;83.5567;;;100
KRW;2017-06-09;;;;50.7437;;;1000
KZT;2017-06-09;;;;18.1321;;;100
MDL;2017-06-09;;;;31.3798;;;10
NOK;2017-06-09;;;;67.1843;;;10
PLN;2017-06-09;;;;15.2323;;;1
RON;2017-06-09;;;;14.0231;;;1
SEK;2017-06-09;;;;65.4985;;;10
SGD;2017-06-09;;;;41.2283;;;1
TJS;2017-06-09;;;;64.6463;;;10
TMT;2017-06-09;;;;16.3049;;;1
TRY;2017-06-09;;;;16.0772;;;1
UAH;2017-06-09;;;;21.7814;;;10
USD;2017-06-09;;;;56.9857;;;1
UZS;2017-06-09;;;;14.7136;;;1000
XDR;2017-06-09;;;;78.9605;;;1
ZAR;2017-06-09;;;;44.3279;;;10
AMD;2017-06-10;;;;11.8139;;;100
AUD;2017-06-10;;;;42.9567;;;1
AZN;2017-06-10;;;;33.807;;;1
BGN;2017-06-10;;;;32.5875;;;1
BRL;2017-06-10;;;;17.4788;;;1
BYN;2017-06-10;;;;30.4011;;;1
CAD;2017-06-10;;;;42.1675;;;1
CHF;2017-06-10;;;;58.6863;;;1
CNY;2017-06-10;;;;83.8388;;;10
CZK;2017-06-10;;;;24.3395;;;10
DKK;2017-06-10;;;;85.6902;;;10
EUR;2017-06-10;;;;63.7852;;;1
GBP;2017-06-10;;;;72.5464;;;1
HKD;2017-06-10;;;;73.1264;;;10
HUF;2017-06-10;;;;20.7073;;;100
INR;2017-06-10;;;;88.6708;;;100
JPY;2017-06-10;;;;51.6627;;;100
KGS;2017-06-10;;;;83.6052;;;100
KRW;2017-06-10;;;;50.6734;;;1000
KZT;2017-06-10;;;;18.0626;;;100
MDL;2017-06-10;;;;31.3542;;;10
NOK;2017-06-10;;;;66.7729;;;10
PLN;2017-06-10;;;;15.2184;;;1
RON;2017-06-10;;;;13.9704;;;1
SEK;2017-06-10;;;;65.1548;;;10
SGD;2017-06-10;;;;41.1805;;;1
TJS;2017-06-10;;;;64.9226;;;10
TMT;2017-06-10;;;;16.3096;;;1
TRY;2017-06-10;;;;16.1442;;;1
UAH;2017-06-10;;;;21.8252;;;10
USD;2017-06-10;;;;57.002;;;1
UZS;2017-06-10;;;;14.714;;;1000
XDR;2017-06-10;;;;79.0242;;;1
ZAR;2017-06-10;;;;44.0789;;;10
AMD;2017-06-14;;;;11.7947;;;100
AUD;2017-06-14;;;;42.9554;;;1
AZN;2017-06-14;;;;33.433;;;1
BGN;2017-06-14;;;;32.6354;;;1
BRL;2017-06-14;;;;17.1507;;;1
BYN;2017-06-14;;;;30.355;;;1
CAD;2017-06-14;;;;42.9183;;;1
CHF;2017-06-14;;;;58.8578;;;1
CNY;2017-06-14;;;;83.7115;;;10
CZK;2017-06-14;;;;24.3557;;;10
DKK;2017-06-14;;;;85.8469;;;10
EUR;2017-06-14;;;;63.7729;;;1
GBP;2017-06-14;;;;72.3093;;;1
HKD;2017-06-14;;;;72.9666;;;10
HUF;2017-06-14;;;;20.7897;;;100
INR;2017-06-14;;;;88.3895;;;100
JPY;2017-06-14;;;;51.6562;;;100
KGS;2017-06-14;;;;83.1404;;;100
KRW;2017-06-14;;;;50.3939;;;1000
KZT;2017-06-14;;;;18.0105;;;100
MDL;2017-06-14;;;;31.3465;;;10
NOK;2017-06-14;;;;67.6328;;;10
PLN;2017-06-14;;;;15.2291;;;1
RON;2017-06-14;;;;13.9882;;;1
SEK;2017-06-14;;;;65.5648;;;10
SGD;2017-06-14;;;;41.1792;;;1
TJS;2017-06-14;;;;64.5966;;;10
TMT;2017-06-14;;;;16.2855;;;1
TRY;2017-06-14;;;;16.1533;;;1
UAH;2017-06-14;;;;21.8967;;;10
USD;2017-06-14;;;;56.9096;;;1
UZS;2017-06-14;;;;14.5802;;;1000
XDR;2017-06-14;;;;78.7225;;;1
ZAR;2017-06-14;;;;44.4575;;;10
AMD;2017-06-15;;;;11.8198;;;100
AUD;2017-06-15;;;;43.2062;;;1
AZN;2017-06-15;;;;33.5019;;;1
BGN;2017-06-15;;;;32.6859;;;1
BRL;2017-06-15;;;;17.1985;;;1
BYN;2017-06-15;;;;30.3951;;;1
CAD;2017-06-15;;;;43.1623;;;1
CHF;2017-06-15;;;;58.873;;;1
CNY;2017-06-15;;;;83.9026;;;10
CZK;2017-06-15;;;;24.4267;;;10
DKK;2017-06-15;;;;85.9667;;;10
EUR;2017-06-15;;;;63.9481;;;1
GBP;2017-06-15;;;;72.7307;;;1
HKD;2017-06-15;;;;73.1139;;;10
HUF;2017-06-15;;;;20.8768;;;100
INR;2017-06-15;;;;88.7355;;;100
JPY;2017-06-15;;;;51.7446;;;100
KGS;2017-06-15;;;;83.3167;;;100
KRW;2017-06-15;;;;50.7353;;;1000
KZT;2017-06-15;;;;18.0145;;;100
MDL;2017-06-15;;;;31.3698;;;10
NOK;2017-06-15;;;;67.7376;;;10
PLN;2017-06-15;;;;15.2381;;;1
RON;2017-06-15;;;;14.0124;;;1
SEK;2017-06-15;;;;65.7137;;;10
SGD;2017-06-15;;;;41.3413;;;1
TJS;2017-06-15;;;;64.7336;;;10
TMT;2017-06-15;;;;16.3177;;;1
TRY;2017-06-15;;;;16.2064;;;1
UAH;2017-06-15;;;;21.9284;;;10
USD;2017-06-15;;;;57.0303;;;1
UZS;2017-06-15;;;;14.6157;;;1000
XDR;2017-06-15;;;;78.8849;;;1
ZAR;2017-06-15;;;;44.6921;;;10
AMD;2017-06-16;;;;11.9054;;;100
AUD;2017-06-16;;;;43.663;;;1
AZN;2017-06-16;;;;33.7448;;;1
BGN;2017-06-16;;;;32.8419;;;1
BRL;2017-06-16;;;;17.5443;;;1
BYN;2017-06-16;;;;30.4741;;;1
CAD;2017-06-16;;;;43.3374;;;1
CHF;2017-06-16;;;;59.0317;;;1
CNY;2017-06-16;;;;84.5071;;;10
CZK;2017-06-16;;;;24.5491;;;10
DKK;2017-06-16;;;;86.3854;;;10
EUR;2017-06-16;;;;64.2795;;;1
GBP;2017-06-16;;;;73.0109;;;1
HKD;2017-06-16;;;;73.6439;;;10
HUF;2017-06-16;;;;20.9496;;;100
INR;2017-06-16;;;;89.3162;;;100
JPY;2017-06-16;;;;52.4145;;;100
KGS;2017-06-16;;;;83.9207;;;100
KRW;2017-06-16;;;;51.035;;;1000
KZT;2017-06-16;;;;18.0746;;;100
MDL;2017-06-16;;;;31.476;;;10
NOK;2017-06-16;;;;67.7762;;;10
PLN;2017-06-16;;;;15.2812;;;1
RON;2017-06-16;;;;13.9994;;;1
SEK;2017-06-16;;;;65.9159;;;10
SGD;2017-06-16;;;;41.6802;;;1
TJS;2017-06-16;;;;65.4256;;;10
TMT;2017-06-16;;;;16.436;;;1
TRY;2017-06-16;;;;16.4125;;;1
UAH;2017-06-16;;;;22.0895;;;10
USD;2017-06-16;;;;57.4437;;;1
UZS;2017-06-16;;;;14.7367;;;1000
XDR;2017-06-16;;;;79.4406;;;1
ZAR;2017-06-16;;;;45.1704;;;10
AMD;2017-06-17;;;;11.9299;;;100
AUD;2017-06-17;;;;43.8888;;;1
AZN;2017-06-17;;;;34.2432;;;1
BGN;2017-06-17;;;;32.9703;;;1
BRL;2017-06-17;;;;17.6308;;;1
BYN;2017-06-17;;;;30.575;;;1
CAD;2017-06-17;;;;43.5681;;;1
CHF;2017-06-17;;;;59.2943;;;1
CNY;2017-06-17;;;;84.7435;;;10
CZK;2017-06-17;;;;24.5999;;;10
DKK;2017-06-17;;;;86.7187;;;10
EUR;2017-06-17;;;;64.4561;;;1
GBP;2017-06-17;;;;73.7119;;;1
HKD;2017-06-17;;;;74.0229;;;10
HUF;2017-06-17;;;;20.9521;;;100
INR;2017-06-17;;;;89.5345;;;100
JPY;2017-06-17;;;;51.8715;;;100
KGS;2017-06-17;;;;84.3794;;;100
KRW;2017-06-17;;;;50.9167;;;1000
KZT;2017-06-17;;;;18.0279;;;100
MDL;2017-06-17;;;;31.6171;;;10
NOK;2017-06-17;;;;68.0504;;;10
PLN;2017-06-17;;;;15.283;;;1
RON;2017-06-17;;;;14.0787;;;1
SEK;2017-06-17;;;;66.0778;;;10
SGD;2017-06-17;;;;41.7232;;;1
TJS;2017-06-17;;;;65.5401;;;10
TMT;2017-06-17;;;;16.521;;;1
TRY;2017-06-17;;;;16.4106;;;1
UAH;2017-06-17;;;;22.1781;;;10
USD;2017-06-17;;;;57.7408;;;1
UZS;2017-06-17;;;;14.8167;;;1000
XDR;2017-06-17;;;;79.8093;;;1
ZAR;2017-06-17;;;;45.0266;;;10
AMD;2017-06-20;;;;12.0246;;;100
AUD;2017-06-20;;;;44.0369;;;1
AZN;2017-06-20;;;;34.3723;;;1
BGN;2017-06-20;;;;33.1665;;;1
BRL;2017-06-20;;;;17.616;;;1
BYN;2017-06-20;;;;30.6416;;;1
CAD;2017-06-20;;;;43.7621;;;1
CHF;2017-06-20;;;;59.6342;;;1
CNY;2017-06-20;;;;85.018;;;10
CZK;2017-06-20;;;;24.7601;;;10
DKK;2017-06-20;;;;87.2278;;;10
EUR;2017-06-20;;;;64.8614;;;1
GBP;2017-06-20;;;;74.1811;;;1
HKD;2017-06-20;;;;74.321;;;10
HUF;2017-06-20;;;;21.0923;;;100
INR;2017-06-20;;;;90.0291;;;100
JPY;2017-06-20;;;;52.1843;;;100
KGS;2017-06-20;;;;84.648;;;100
KRW;2017-06-20;;;;51.119;;;1000
KZT;2017-06-20;;;;18.1007;;;100
MDL;2017-06-20;;;;31.7494;;;10
NOK;2017-06-20;;;;68.5413;;;10
PLN;2017-06-20;;;;15.3932;;;1
RON;2017-06-20;;;;14.1518;;;1
SEK;2017-06-20;;;;66.6075;;;10
SGD;2017-06-20;;;;41.8866;;;1
TJS;2017-06-20;;;;65.7872;;;10
TMT;2017-06-20;;;;16.5833;;;1
TRY;2017-06-20;;;;16.5289;;;1
UAH;2017-06-20;;;;22.2695;;;10
USD;2017-06-20;;;;57.9585;;;1
UZS;2017-06-20;;;;14.8452;;;1000
XDR;2017-06-20;;;;80.0337;;;1
ZAR;2017-06-20;;;;45.2765;;;10
AMD;2017-06-21;;;;12.1785;;;100
AUD;2017-06-21;;;;44.6545;;;1
AZN;2017-06-21;;;;34.458;;;1
BGN;2017-06-21;;;;33.3952;;;1
BRL;2017-06-21;;;;17.8457;;;1
BYN;2017-06-21;;;;30.8308;;;1
CAD;2017-06-21;;;;44.3173;;;1
CHF;2017-06-21;;;;60.1053;;;1
CNY;2017-06-21;;;;85.8081;;;10
CZK;2017-06-21;;;;24.9324;;;10
DKK;2017-06-21;;;;87.82;;;10
EUR;2017-06-21;;;;65.321;;;1
GBP;2017-06-21;;;;74.2894;;;1
HKD;2017-06-21;;;;75.1075;;;10
HUF;2017-06-21;;;;21.1961;;;100
INR;2017-06-21;;;;90.9323;;;100
JPY;2017-06-21;;;;52.4968;;;100
KGS;2017-06-21;;;;85.4538;;;100
KRW;2017-06-21;;;;51.5017;;;1000
KZT;2017-06-21;;;;18.1774;;;100
MDL;2017-06-21;;;;32.0583;;;10
NOK;2017-06-21;;;;69.1821;;;10
PLN;2017-06-21;;;;15.4643;;;1
RON;2017-06-21;;;;14.2316;;;1
SEK;2017-06-21;;;;67.0481;;;10
SGD;2017-06-21;;;;42.2462;;;1
TJS;2017-06-21;;;;66.491;;;10
TMT;2017-06-21;;;;16.7607;;;1
TRY;2017-06-21;;;;16.6416;;;1
UAH;2017-06-21;;;;22.4978;;;10
USD;2017-06-21;;;;58.5786;;;1
UZS;2017-06-21;;;;14.9055;;;1000
XDR;2017-06-21;;;;80.9843;;;1
ZAR;2017-06-21;;;;45.0605;;;10
AMD;2017-06-22;;;;12.487;;;100
AUD;2017-06-22;;;;45.36;;;1
AZN;2017-06-22;;;;35.2941;;;1
BGN;2017-06-22;;;;34.1413;;;1
BRL;2017-06-22;;;;18.0343;;;1
BYN;2017-06-22;;;;31.2337;;;1
CAD;2017-06-22;;;;45.1365;;;1
CHF;2017-06-22;;;;61.5511;;;1
CNY;2017-06-22;;;;87.858;;;10
CZK;2017-06-22;;;;25.3829;;;10
DKK;2017-06-22;;;;89.772;;;10
EUR;2017-06-22;;;;66.798;;;1
GBP;2017-06-22;;;;75.636;;;1
HKD;2017-06-22;;;;76.9201;;;10
HUF;2017-06-22;;;;21.5948;;;100
INR;2017-06-22;;;;92.8074;;;100
JPY;2017-06-22;;;;53.9714;;;100
KGS;2017-06-22;;;;87.3362;;;100
KRW;2017-06-22;;;;52.3976;;;1000
KZT;2017-06-22;;;;18.3523;;;100
MDL;2017-06-22;;;;32.7484;;;10
